,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210601020040000110,-15403.97,766617.24,18743.8,3143056.76,563811.36
1,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210606042040000110,7908.55,305779.94,24370.04,1289491.74,261764.22
2,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210102030010000110,-190256.6,630128.72,23066.0,1065121.15,978370.31
3,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210102020010000110,0,468.0,0,0,468.0
4,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210904052040000110,0,0,0,0,4.5
5,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18210604012020000110,17639.5,3482411.47,171192.0,8661067.72,972143.19
6,8600*****************202100000073,01.05.2021,17.06.2021,0,71884000,18211610129010000140,0,2100.0,0.07,5677.72,8279.76
7,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18210604012020000110,438112.39,10780704.67,265177.77,40879556.86,2170586.58
8,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18211610129010000140,0,-108.0,0.16,61174.36,83697.16
9,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18210601020040000110,111236.41,1524742.06,222783.89,5381215.37,1082244.02
10,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18210606042040000110,11751.51,226081.59,137105.09,593278.23,506257.03
11,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18210102030010000110,124579.99,1981743.44,2789.51,2531003.51,1489017.1
12,8600*****************202100000073,01.05.2021,17.06.2021,0,71885000,18210102020010000110,-10764.0,0,0,0,10764.0
