,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100001492,01.04.2021,18.05.2021,0,71879000,18210803010010000110,0,0,0,0,0
1,8600*****************202100001493,01.04.2021,18.05.2021,35,71818157,18210602010020000110,31018.0,30000.0,0,0,23117.0
2,8600*****************202100001493,01.04.2021,18.05.2021,35,71818157,18210606033130000110,0,0,0,0,3.0
3,8600*****************202100001493,01.04.2021,18.05.2021,35,71821156,18210602010020000110,70803.0,50000.0,0,0,32845.0
4,8600*****************202100001493,01.04.2021,18.05.2021,35,71821156,18210606033130000110,0,2000.0,0,0,14586.0
5,8600*****************202100001493,01.04.2021,18.05.2021,35,71824000,18210602010020000110,117141.0,80000.0,0,0,54220.0
6,8600*****************202100001493,01.04.2021,18.05.2021,35,71829000,18210606033050000110,0,0,0,0,17554.16
7,8600*****************202100001493,01.04.2021,18.05.2021,35,71871000,18210606032040000110,0,0,0,0,19.19
8,8600*****************202100001493,01.04.2021,18.05.2021,35,71871000,18210604011020000110,0,24196.0,0,0,110754.0
9,8600*****************202100001493,01.04.2021,18.05.2021,35,71871000,18210602010020000110,2240736.0,1163438.0,0,0,464581.72
10,8600*****************202100001493,01.04.2021,18.05.2021,35,71871000,18210101012020000110,12254917.0,12440229.0,0,0,3722728.59
11,8600*****************202100001493,01.04.2021,18.05.2021,35,71874000,18210602010020000110,88709.0,390000.0,0,0,301291.0
12,8600*****************202100001493,01.04.2021,18.05.2021,35,71875000,18210604011020000110,0,27882.0,0,0,70269.0
13,8600*****************202100001493,01.04.2021,18.05.2021,35,71875000,18210101012020000110,30259415.0,30259415.0,7287.03,0,0
14,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210101012020000110,151852618.0,159533336.0,6253345.0,0,8602846.51
15,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210602010020000110,238857.0,150027.0,0,0,95298.15
16,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210501021010000110,25676.2,7459.42,0,11.2,2614.89
17,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210501011010000110,1926649.0,968142.0,0,0,349767.0
18,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210604011020000110,0,101929.0,0,0,307898.47
19,8600*****************202100001493,01.04.2021,18.05.2021,35,71876000,18210606032040000110,0,116541.0,0,0,258831.0
20,8600*****************202100001493,01.04.2021,18.05.2021,35,71877000,18210602010020000110,0,0,0,0,89.35
21,8600*****************202100001493,01.04.2021,18.05.2021,35,71877000,18210101012020000110,3154086.0,4158646.0,0,0,1687640.0
22,8600*****************202100001493,01.04.2021,18.05.2021,35,71878000,18210602010020000110,0,0,0,0,8050.0
23,8600*****************202100001493,01.04.2021,18.05.2021,35,71878000,18210606032040000110,0,0,0,0,933.64
24,8600*****************202100001493,01.04.2021,18.05.2021,35,71878000,18210501011010000110,0,0,0,0,1.0
25,8600*****************202100001493,01.04.2021,18.05.2021,35,71879000,18210602010020000110,356370.0,190000.0,0,0,104752.0
26,8600*****************202100001493,01.04.2021,18.05.2021,35,71885000,18210602010020000110,56108.41,65000.0,0,514.41,37803.0
27,8600*****************202100001493,01.04.2021,18.05.2021,35,71887000,18210101012020000110,7263273.0,7263274.0,0,0,1.0
28,8600*****************202100001494,01.04.2021,18.05.2021,35,71887000,18210102010010000110,0,0,0,0,0
29,8600*****************202100001495,01.04.2021,18.05.2021,35,71876000,18210501011010000110,37.63,0,0,37.63,23239.0
30,8600*****************202100001496,01.04.2021,18.05.2021,35,71876000,18210101012020000110,20241.0,20241.0,0,0,0
31,8600*****************202100001496,01.04.2021,18.05.2021,35,71876000,18210501011010000110,0,1498.0,0,0,1469.64
32,8600*****************202100001497,01.04.2021,18.05.2021,35,71871000,18210604011020000110,0,0,0,0,1017.69
33,8600*****************202100001497,01.04.2021,18.05.2021,35,71871000,18210602010020000110,0,0,0,0,324426.3
34,8600*****************202100001497,01.04.2021,18.05.2021,35,71871000,18210101012020000110,0,0,0,0,81349.88
35,8600*****************202100001498,01.04.2021,18.05.2021,35,71876000,18210102010010000110,0,0,0,0,0
36,8600*****************202100001499,01.04.2021,18.05.2021,35,71871000,18210102010010000110,38477.9,0,0,38477.9,0
37,8600*****************202100001500,01.04.2021,18.05.2021,35,71811419,18210602010020000110,140966.0,64782.0,0,0,32650.0
38,8600*****************202100001500,01.04.2021,18.05.2021,35,71821153,18210602010020000110,20813.0,9565.0,0,0,4821.0
39,8600*****************202100001500,01.04.2021,18.05.2021,35,71821404,18210602010020000110,186023.0,85488.0,0,0,43086.0
40,8600*****************202100001500,01.04.2021,18.05.2021,35,71876000,18210602010020000110,17705.0,7738.0,0,0,3920.0
41,8600*****************202100001500,01.04.2021,18.05.2021,35,71887000,18210602010020000110,1309172.0,614973.0,0,0,309287.0
42,8600*****************202100001501,01.04.2021,18.05.2021,35,71811151,18210102010010000110,709860.0,358811.0,0,0,155229.19
43,8600*****************202100001501,01.04.2021,18.05.2021,35,71876000,18210102010010000110,1080840.09,558691.0,0,0,183159.1
44,8600*****************202100001502,01.04.2021,18.05.2021,0,71826000,18210803010010000110,0,0,0,0,0
45,8600*****************202100001503,01.04.2021,18.05.2021,35,71887000,18210602010020000110,0,0,0,0,0
46,8600*****************202100001504,01.04.2021,18.05.2021,35,71887000,18210102010010000110,0,0,0,0,0
47,8600*****************202100001505,01.04.2021,18.05.2021,35,71874000,18210501021010000110,0,0,0,500.0,9199.67
48,8600*****************202100001506,01.04.2021,18.05.2021,35,71812151,18210602010020000110,0,0,289.26,0,16741.0
49,8600*****************202100001506,01.04.2021,18.05.2021,35,71812151,18210604011020000110,0,0,419.8,0,3800.0
50,8600*****************202100001506,01.04.2021,18.05.2021,35,71812151,18210606033130000110,0,0,84.56,0,31064.0
51,8600*****************202100001506,01.04.2021,18.05.2021,35,71818405,18210604011020000110,0,142247.0,0,0,168451.08
52,8600*****************202100001506,01.04.2021,18.05.2021,35,71818405,18210501011010000110,3260982.57,951720.57,0,69485.73,0
53,8600*****************202100001507,01.04.2021,18.05.2021,35,71818405,18210102010010000110,1609516.47,484412.0,0,8429.61,0
54,8600*****************202100001508,01.04.2021,18.05.2021,0,71883000,18211301020010000130,0,400.0,0,0,0
55,8600*****************202100001509,01.04.2021,18.05.2021,35,71812420,18210602010020000110,2073290.59,1600000.0,0,471928.03,0
56,8600*****************202100001509,01.04.2021,18.05.2021,35,71816160,18210606033130000110,0,23626.0,0,0,59065.0
57,8600*****************202100001509,01.04.2021,18.05.2021,35,71816420,18210501011010000110,12296.66,11576.0,0,0.66,7170.0
58,8600*****************202100001509,01.04.2021,18.05.2021,35,71818405,18210501011010000110,689434.8,252316.0,0,32042.28,1275.0
59,8600*****************202100001509,01.04.2021,18.05.2021,35,71821432,18210602010020000110,0,0,0,0,0.04
60,8600*****************202100001509,01.04.2021,18.05.2021,35,71821151,18210602010020000110,0,0,0,0,20747.0
61,8600*****************202100001509,01.04.2021,18.05.2021,35,71821151,18210501021010000110,68601.91,0,0,611375.5,0
62,8600*****************202100001509,01.04.2021,18.05.2021,35,71821157,18210501011010000110,2774962.7,247438.0,0,2527524.7,0
63,8600*****************202100001509,01.04.2021,18.05.2021,35,71821157,18210602010020000110,242478.0,242478.0,0,0,0
64,8600*****************202100001509,01.04.2021,18.05.2021,35,71824104,18210502010020000110,0,0,0,0,3740.24
65,8600*****************202100001509,01.04.2021,18.05.2021,35,71824104,18210501011010000110,1064398.73,260241.03,0,402846.7,0
66,8600*****************202100001509,01.04.2021,18.05.2021,35,71826165,18210602010020000110,3687083.0,1868715.0,0,0,896240.62
67,8600*****************202100001509,01.04.2021,18.05.2021,35,71826165,18210604011020000110,0,4040.0,0,0,10507.48
68,8600*****************202100001509,01.04.2021,18.05.2021,35,71826165,18210101012020000110,0,0,0,0,1222.24
69,8600*****************202100001509,01.04.2021,18.05.2021,35,71829406,18210501011010000110,0,0,0,0,18004.23
70,8600*****************202100001509,01.04.2021,18.05.2021,35,71871000,18210501011010000110,0,0,0,45.99,84.74
71,8600*****************202100001509,01.04.2021,18.05.2021,35,71871000,18210101012020000110,0,0,0,0,4400.0
72,8600*****************202100001509,01.04.2021,18.05.2021,35,71871000,18210502010020000110,0,0,0,0,696.0
73,8600*****************202100001509,01.04.2021,18.05.2021,35,71872000,18210101012020000110,7993905.0,7993905.0,0,0,0
74,8600*****************202100001509,01.04.2021,18.05.2021,35,71872000,18210604011020000110,0,1280.0,0,0,3200.0
75,8600*****************202100001509,01.04.2021,18.05.2021,35,71872000,18210606032040000110,0,76822.0,0,0,192055.0
76,8600*****************202100001509,01.04.2021,18.05.2021,35,71872000,18210602010020000110,3347068.0,1650333.0,0,0,862757.0
77,8600*****************202100001509,01.04.2021,18.05.2021,35,71874000,18210101012020000110,44400.7,24863.0,0,19537.7,0
78,8600*****************202100001509,01.04.2021,18.05.2021,35,71874000,18210501021010000110,88313.76,84106.03,0,0,8.55
79,8600*****************202100001509,01.04.2021,18.05.2021,35,71876000,18210501022010000110,0,0,0,0,40.21
80,8600*****************202100001509,01.04.2021,18.05.2021,35,71876000,18210101012020000110,9662.0,784.65,0,17805.95,392.0
81,8600*****************202100001509,01.04.2021,18.05.2021,35,71876000,18210602010020000110,22144.08,7910.14,0,30404.93,32397.36
82,8600*****************202100001509,01.04.2021,18.05.2021,35,71876000,18210501021010000110,491803.0,303801.0,0,0,124998.64
83,8600*****************202100001509,01.04.2021,18.05.2021,35,71879000,18210602010020000110,493441.88,0,0,3206273.16,0
84,8600*****************202100001509,01.04.2021,18.05.2021,35,71879000,18210101012020000110,0,0,0,7748.94,97027.0
85,8600*****************202100001509,01.04.2021,18.05.2021,35,71879000,18211610129010000140,0,0,0,2500.0,0
86,8600*****************202100001509,01.04.2021,18.05.2021,35,71883000,18210101012020000110,10982274.0,6406658.63,0,0,0
87,8600*****************202100001509,01.04.2021,18.05.2021,35,71883000,18210604011020000110,0,255994.0,0,0,255994.0
88,8600*****************202100001509,01.04.2021,18.05.2021,35,71883000,18210602010020000110,11352268.61,6194749.14,0,0,2806208.0
89,8600*****************202100001509,01.04.2021,18.05.2021,35,71884000,18210501021010000110,1704413.0,900000.0,0,0,1195587.0
90,8600*****************202100001509,01.04.2021,18.05.2021,35,71884000,18210604011020000110,0,28216.0,0,0,71581.96
91,8600*****************202100001509,01.04.2021,18.05.2021,35,71884000,18210606032040000110,0,93046.0,0,0,232612.0
92,8600*****************202100001509,01.04.2021,18.05.2021,35,71884000,18210602010020000110,976281.0,84376.0,0,0,267296.0
93,8600*****************202100001509,01.04.2021,18.05.2021,35,71884000,18210101012020000110,8880535.0,6782124.0,0,0,24289.39
94,8600*****************202100001510,01.04.2021,18.05.2021,35,71812154,18210602010020000110,0,0,0,752.88,0
