,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210102010010000110,-20227933.26,6869.32,4456386.38,1519.57,19208996.83
1,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210102030010000110,434823.13,884248.89,68998.09,7313903.36,1472651.92
2,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210102020010000110,135442.0,0,0,0,960.0
3,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210704010010000110,0,0,0,0,600.0
4,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210604012020000110,11897.91,462425.08,1043.6,733981.7,159666.85
5,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210601030130000110,-349746.5,137085.26,52331.34,459652.29,470258.96
6,8600*****************202100000032,01.04.2021,18.05.2021,0,71826105,18210606043130000110,4048.42,96351.12,0,242467.15,2098.39
7,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210102010010000110,-61621534.98,309678.63,11999161.86,296952.58,70629871.04
8,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210601030050000110,2946.09,29433.23,1.0,213064.26,26852.84
9,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18211610122010000140,0,0,0,10000.0,0
10,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210102030010000110,17351.31,255148.09,96102.51,1595750.23,2123676.21
11,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210102020010000110,-133621.0,0,0,0,133621.0
12,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210704010010000110,0,0,0,0,100.0
13,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210606043050000110,1780.26,65505.58,380.0,179005.37,42154.79
14,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18211610129010000140,0,1548.03,37423.58,79302.63,70405.72
15,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18210604012020000110,342.24,519.73,0,20749.91,383.76
16,8600*****************202100000032,01.04.2021,18.05.2021,0,71826000,18211610123010000140,0,10000.0,0,20834.9,10000.0
17,8600*****************202100000032,01.04.2021,18.05.2021,0,71826165,18210102010010000110,-2535099.0,0,505719.0,0,3115773.84
18,8600*****************202100000032,01.04.2021,18.05.2021,0,71826165,18210102030010000110,-43640.7,450259.93,274.04,1520247.44,1491103.8
19,8600*****************202100000032,01.04.2021,18.05.2021,0,71826165,18210601030130000110,11079.78,301568.51,3710.5,640090.29,87186.99
20,8600*****************202100000032,01.04.2021,18.05.2021,0,71826165,18210604012020000110,19900.01,501134.23,34.0,1312017.38,42459.7
21,8600*****************202100000032,01.04.2021,18.05.2021,0,71826165,18210606043130000110,3712.33,124729.43,0,197673.71,204556.16
22,8600*****************202100000032,01.04.2021,18.05.2021,0,71826153,18210102010010000110,-988622.0,0,12381.0,0,1173494.0
23,8600*****************202100000032,01.04.2021,18.05.2021,0,71826153,18210102030010000110,26014.55,151228.7,9167.88,1280366.2,206603.65
24,8600*****************202100000032,01.04.2021,18.05.2021,0,71826153,18210604012020000110,6527.54,21672.41,0,482748.16,12883.56
25,8600*****************202100000032,01.04.2021,18.05.2021,0,71826153,18210606043130000110,450.02,15888.61,0,26212.48,11686.78
26,8600*****************202100000032,01.04.2021,18.05.2021,0,71826153,18210601030130000110,-1239.72,16659.01,58547.61,47640.82,10362.06
27,8600*****************202100000032,01.04.2021,18.05.2021,0,71826423,18210102010010000110,-5406391.96,0,980371.74,9617.72,5915888.95
28,8600*****************202100000032,01.04.2021,18.05.2021,0,71826423,18210102030010000110,-71638.03,296649.44,0,3247624.4,338602.42
29,8600*****************202100000032,01.04.2021,18.05.2021,0,71826423,18210102020010000110,0,0,0,0,8073.0
