,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100003740,01.02.2021,17.03.2021,49,71887000,18210501011010000110,0,0,0,0,0
1,8600*****************202100003741,01.02.2021,17.03.2021,49,71879000,18210501011010000110,0,0,0,0,0
2,8600*****************202100003742,01.02.2021,17.03.2021,49,71885000,18210502010020000110,0,0,0,0,0
3,8600*****************202100003743,01.02.2021,17.03.2021,49,71879000,18210102020010000110,0,0,0,1000.0,0
4,8600*****************202100003744,01.02.2021,17.03.2021,0,71887000,18211301020010000130,0,0,0,0,0
5,8600*****************202100003745,01.02.2021,17.03.2021,0,71879000,18210803010010000110,0,0,0,0,0
6,8600*****************202100003746,01.02.2021,17.03.2021,49,71816000,18210101012020000110,105665.0,316996.0,0,0,803210.99
7,8600*****************202100003746,01.02.2021,17.03.2021,49,71818157,18210604011020000110,0,7777.0,10.78,0,31225.2
8,8600*****************202100003746,01.02.2021,17.03.2021,49,71818157,18210501021010000110,0,0,0,0,51.24
9,8600*****************202100003746,01.02.2021,17.03.2021,49,71818157,18210502010020000110,0,0,0,0,1346.8
10,8600*****************202100003746,01.02.2021,17.03.2021,49,71818157,18210101012020000110,425002.77,0,0,3232.93,120506.0
11,8600*****************202100003746,01.02.2021,17.03.2021,49,71818157,18210501011010000110,28518.0,10.78,0,795.61,30362.0
12,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210501011010000110,30.0,0,0,0,728.72
13,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210101012020000110,3408.0,0,0,0,187881.83
14,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210606033130000110,0,0,0,0,130755.42
15,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210502010020000110,0,0,0,0,26273.0
16,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210501012010000110,0,0,0,0,1.2
17,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210602010020000110,0,0,0,0,274784.04
18,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210501050010000110,0,0,0,0,1300.0
19,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210501021010000110,48211.04,0,0,6095.03,249923.38
20,8600*****************202100003746,01.02.2021,17.03.2021,49,71819153,18210604011020000110,0,16859.0,0,0,2038933.51
21,8600*****************202100003746,01.02.2021,17.03.2021,49,71819412,18210101012020000110,0,0,0,0,1896720.12
22,8600*****************202100003746,01.02.2021,17.03.2021,49,71819412,18210602010020000110,0,0,0,0,14703.0
