,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
103,8600*****************202100000658,01.10.2021,16.11.2021,10,71875000,18211610129010000140,0,0,0,2000.0,0
104,8600*****************202100000658,01.10.2021,16.11.2021,10,71875000,18210502010020000110,0,0,0,6.7,0
105,8600*****************202100000658,01.10.2021,16.11.2021,10,71876000,18210501011010000110,0,0,43173.0,0,0
106,8600*****************202100000658,01.10.2021,16.11.2021,10,71876000,18210502010020000110,0,0,0,0,7674.0
107,8600*****************202100000658,01.10.2021,16.11.2021,10,71876000,18210504010020000110,0,0,0,0,30000.0
108,8600*****************202100000658,01.10.2021,16.11.2021,10,71876000,18210102020010000110,449.26,0,0,4364.07,0
109,8600*****************202100000658,01.10.2021,16.11.2021,10,71879000,18210501021010000110,0,0,0,2000.0,16749.44
110,8600*****************202100000658,01.10.2021,16.11.2021,10,71879000,18210502010020000110,0,0,0,0,1217.0
111,8600*****************202100000658,01.10.2021,16.11.2021,10,71879000,18210501011010000110,0,0,0,0,5783.0
112,8600*****************202100000659,01.10.2021,16.11.2021,0,71876000,18210807010010000110,0,0,0,0,0
113,8600*****************202100000660,01.10.2021,16.11.2021,10,71875000,18210501011010000110,0,0,0,0,0
114,8600*****************202100000661,01.10.2021,16.11.2021,10,71871000,18210102010010000110,172021.66,157861.2,0,18.46,22759.93
115,8600*****************202100000661,01.10.2021,16.11.2021,10,71874000,18210102010010000110,14213.21,15606.71,0,20.5,1414.0
116,8600*****************202100000661,01.10.2021,16.11.2021,10,71875000,18210102010010000110,0,0,0,30760.61,0
117,8600*****************202100000662,01.10.2021,16.11.2021,10,71871000,18210502010020000110,-3645.43,63.3,1932.53,0,1646.47
118,8600*****************202100000662,01.10.2021,16.11.2021,10,71875000,18210501011010000110,0,0,0,86.95,217.0
119,8600*****************202100000662,01.10.2021,16.11.2021,10,71876000,18210501011010000110,0,0,0,0,13774.0
120,8600*****************202100000662,01.10.2021,16.11.2021,10,71879000,18210502010020000110,0,0,0,0,400.16
121,8600*****************202100000663,01.10.2021,16.11.2021,0,71876000,18210807010010000110,0,0,0,0,0
122,8600*****************202100000664,01.10.2021,16.11.2021,10,71876000,18211610129010000140,0,0,0,0,0
123,8600*****************202100000665,01.10.2021,16.11.2021,10,71876000,18210102010010000110,50700.0,29250.0,0,0,53550.31
124,8600*****************202100000665,01.10.2021,16.11.2021,10,71879000,18210102010010000110,94.72,30.0,0,1970.97,0
125,8600*****************202100000666,01.10.2021,16.11.2021,10,71811151,18210501011010000110,0,0,0,0,4165.62
126,8600*****************202100000666,01.10.2021,16.11.2021,10,71811151,18210501021010000110,0,0,0,0,0.05
127,8600*****************202100000666,01.10.2021,16.11.2021,10,71818405,18210502010020000110,0,0,0,0,36.89
128,8600*****************202100000666,01.10.2021,16.11.2021,10,71874000,18210501011010000110,0,0,0,0,1307.51
129,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210501011010000110,90167.37,145540.96,0,456.63,321245.7
130,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210504010020000110,96676.0,13847.0,0,0,31774.82
131,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210502010020000110,36365.06,34006.96,0,0,1629.57
132,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210502020020000110,0,0,0,0,100.0
133,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210501021010000110,24864.17,24742.0,0,122.17,23156.0
134,8600*****************202100000666,01.10.2021,16.11.2021,10,71876000,18210102020010000110,0,0,0,0,1000.0
135,8600*****************202100000666,01.10.2021,16.11.2021,10,71879000,18210102020010000110,0,0,30.0,0,0
136,8600*****************202100000666,01.10.2021,16.11.2021,10,71879000,18210501011010000110,13434.62,0,0,282347.15,0
137,8600*****************202100000667,01.10.2021,16.11.2021,10,71875000,18210502010020000110,0,0,0,0,6297.57
138,8600*****************202100000667,01.10.2021,16.11.2021,10,71876000,18210501011010000110,0,429.93,0,0,430.0
139,8600*****************202100000668,01.10.2021,16.11.2021,10,71887000,18210501021010000110,7780.0,17430.0,0,0,9650.0
140,8600*****************202100000669,01.10.2021,16.11.2021,10,71875000,18210102010010000110,0,0,0,0,0
141,8600*****************202100000670,01.10.2021,16.11.2021,10,71871000,18210102020010000110,0,0,0,0,52816.0
142,8600*****************202100000670,01.10.2021,16.11.2021,10,71871000,18210501021010000110,90527.11,96755.23,0,0,6347.73
143,8600*****************202100000670,01.10.2021,16.11.2021,10,71871000,18210502010020000110,7900.04,15800.08,7900.04,0,799.0
144,8600*****************202100000670,01.10.2021,16.11.2021,10,71871000,18210504010020000110,122479.55,3835.85,0,25.74,2375.85
145,8600*****************202100000670,01.10.2021,16.11.2021,10,71875000,18210501021010000110,71249.0,161491.0,0,0,90242.0
146,8600*****************202100000670,01.10.2021,16.11.2021,10,71875000,18210501011010000110,0,8248.0,0,0,13303.0
147,8600*****************202100000670,01.10.2021,16.11.2021,10,71876000,18210501011010000110,0,0,0,0,6.75
148,8600*****************202100000670,01.10.2021,16.11.2021,10,71876000,18210502020020000110,0,19.63,0,0,1523.0
149,8600*****************202100000670,01.10.2021,16.11.2021,10,71876000,18210501021010000110,34187.25,33971.49,0,9088.63,0
150,8600*****************202100000670,01.10.2021,16.11.2021,10,71887000,18210501021010000110,12613.0,13000.0,0,0,387.0
151,8600*****************202100000671,01.10.2021,16.11.2021,10,71875000,18210501021010000110,173820.11,245206.67,0,4138.57,76021.67
152,8600*****************202100000671,01.10.2021,16.11.2021,10,71875000,18210501011010000110,0,-25000.0,0,0,0.4
153,8600*****************202100000672,01.10.2021,16.11.2021,10,71875000,18210102010010000110,52831.0,38074.0,0,0,2916.63
154,8600*****************202100000673,01.10.2021,16.11.2021,10,71875000,18210102020010000110,45687.0,64615.0,0,0,18928.0
155,8600*****************202100000673,01.10.2021,16.11.2021,10,71875000,18210501022010000110,0,0,0,0,28692.84
156,8600*****************202100000674,01.10.2021,16.11.2021,0,71826000,18211301020010000130,0,200.0,0,0,0
157,8600*****************202100000674,01.10.2021,16.11.2021,0,71879000,18210102040010000110,0,252706.0,0,0,0
158,8600*****************202100000675,01.10.2021,16.11.2021,10,71876000,18211610129010000140,0,0,0,0,0
159,8600*****************202100000676,01.10.2021,16.11.2021,10,71821151,18210102010010000110,1310230.45,869052.06,0,454203.64,0
160,8600*****************202100000676,01.10.2021,16.11.2021,10,71875000,18210102010010000110,0,0,0,0,1204.59
161,8600*****************202100000676,01.10.2021,16.11.2021,10,71876000,18210102010010000110,1439060.0,1512227.8,0,123.43,651701.0
162,8600*****************202100000676,01.10.2021,16.11.2021,10,71879000,18210102010010000110,8251.04,3157.11,0,1099.78,26.85
163,8600*****************202100000677,01.10.2021,16.11.2021,10,71879000,18210504010020000110,0,0,0,0,0
164,8600*****************202100000678,01.10.2021,16.11.2021,10,71879000,18210501021010000110,0,0,0,0,0
165,8600*****************202100000679,01.10.2021,16.11.2021,0,71884000,18210803010010000110,0,392.21,0,0,0
166,8600*****************202100000680,01.10.2021,16.11.2021,0,71879000,18211301020010000130,0,200.0,0,0,0
167,8600*****************202100000681,01.10.2021,16.11.2021,10,71876000,18210101012020000110,0,260769.0,0,0,260769.0
168,8600*****************202100000682,01.10.2021,16.11.2021,10,71876000,18210102010010000110,0,8997.0,0,0,26817.0
169,8600*****************202100000683,01.10.2021,16.11.2021,10,71826407,18210504020020000110,10805.37,13684.88,0,0,2979.51
170,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18210501011010000110,0,138501.0,0,1000.0,269151.3
171,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18210502010020000110,5414.0,5414.0,0,257.86,5162.28
172,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18210504010020000110,29.99,646.36,0,0,0
173,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18210501021010000110,0,0,0,0,0.09
174,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18210102020010000110,0,0,0,1000.0,0
175,8600*****************202100000683,01.10.2021,16.11.2021,10,71876000,18211610129010000140,0,0,0,0,200.0
176,8600*****************202100000683,01.10.2021,16.11.2021,10,71879000,18210102020010000110,0,0,0,3000.0,0
177,8600*****************202100000683,01.10.2021,16.11.2021,10,71885000,18210502010020000110,1390.72,3612.32,0,34790.22,0
178,8600*****************202100000683,01.10.2021,16.11.2021,10,71887000,18210502010020000110,0,0,0,0,4083.98
179,8600*****************202100000684,01.10.2021,16.11.2021,0,71875000,18210803010010000110,0,300.0,0,0,0
180,8600*****************202100000685,01.10.2021,16.11.2021,10,71871000,18210501011010000110,0,0,0,0,0
181,8600*****************202100000686,01.10.2021,16.11.2021,10,71816408,18210102010010000110,707351.0,595847.3,0,0,104995.3
182,8600*****************202100000687,01.10.2021,16.11.2021,10,71816408,18210504020020000110,0,0,0,0,2.0
183,8600*****************202100000687,01.10.2021,16.11.2021,10,71816408,18210501021010000110,181499.0,211499.0,0,0,102000.0
184,8600*****************202100000688,01.10.2021,16.11.2021,10,71875000,18210102010010000110,0,0,0,0,0
185,8600*****************202100000689,01.10.2021,16.11.2021,10,71875000,18210501021010000110,11643.97,11558.15,0,85.82,0
186,8600*****************202100000690,01.10.2021,16.11.2021,10,71816160,18210102010010000110,67430.15,58449.0,0,33.43,11352.71
