,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100003496,01.10.2021,16.11.2021,47,71887000,18210102010010000110,0,0,0,0,0
1,8600*****************202100003497,01.10.2021,16.11.2021,47,71875000,18210102010010000110,0,0,0,9293.54,0
2,8600*****************202100003497,01.10.2021,16.11.2021,47,71876000,18210102010010000110,9470.15,0,0,230534.94,0
3,8600*****************202100003498,01.10.2021,16.11.2021,47,71877000,18210102010010000110,0,0,0,0,0
4,8600*****************202100003499,01.10.2021,16.11.2021,47,71875000,18210102010010000110,0,0,0,0,94127.21
5,8600*****************202100003500,01.10.2021,16.11.2021,47,71887000,18210501011010000110,0,0,0,0,0
6,8600*****************202100003501,01.10.2021,16.11.2021,47,71887000,18210504010020000110,0,0,0,0,0
7,8600*****************202100003502,01.10.2021,16.11.2021,47,71887000,18210502010020000110,0,0,0,0,0
8,8600*****************202100003503,01.10.2021,16.11.2021,0,71811151,18210803010010000110,0,600.0,0,0,0
9,8600*****************202100003503,01.10.2021,16.11.2021,0,71811000,18211301020010000130,0,400.0,0,0,0
10,8600*****************202100003503,01.10.2021,16.11.2021,0,71824104,18210803010010000110,0,1924.78,0,0,0
11,8600*****************202100003503,01.10.2021,16.11.2021,0,71826000,18210803010010000110,0,292.73,0,0,0
12,8600*****************202100003503,01.10.2021,16.11.2021,0,71826000,18211301020010000130,0,1400.0,0,0,0
13,8600*****************202100003503,01.10.2021,16.11.2021,0,71826000,18210807010010000110,0,960.0,0,0,0
14,8600*****************202100003503,01.10.2021,16.11.2021,0,71871000,18210807010010000110,0,480.0,0,0,0
15,8600*****************202100003503,01.10.2021,16.11.2021,0,71871000,18210807310010000110,0,140.0,0,0,0
16,8600*****************202100003503,01.10.2021,16.11.2021,0,71872000,18210803010010000110,0,540.6,0,0,0
17,8600*****************202100003503,01.10.2021,16.11.2021,0,71873000,18210803010010000110,0,860.27,0,0,0
18,8600*****************202100003503,01.10.2021,16.11.2021,0,71874000,18210803010010000110,0,701.59,0,0,0
19,8600*****************202100003503,01.10.2021,16.11.2021,0,71874000,18210807010010000110,0,2240.0,0,0,0
20,8600*****************202100003503,01.10.2021,16.11.2021,0,71875000,18210807010010000110,0,2720.0,0,0,0
21,8600*****************202100003503,01.10.2021,16.11.2021,0,71875000,18210102040010000110,0,13301.0,0,0,0
22,8600*****************202100003503,01.10.2021,16.11.2021,0,71875000,18210803010010000110,0,200.0,0,0,0
23,8600*****************202100003503,01.10.2021,16.11.2021,0,71876000,18210803010010000110,0,17558.0,0,0,0
24,8600*****************202100003503,01.10.2021,16.11.2021,0,71876000,18210807010010000110,0,2560.0,0,0,0
25,8600*****************202100003503,01.10.2021,16.11.2021,0,71878000,18210803010010000110,0,400.0,0,0,0
26,8600*****************202100003503,01.10.2021,16.11.2021,0,71878000,18211301020010000130,0,200.0,0,0,0
27,8600*****************202100003503,01.10.2021,16.11.2021,0,71879000,18211301020010000130,0,200.0,0,0,0
28,8600*****************202100003503,01.10.2021,16.11.2021,0,71879000,18210803010010000110,0,300.0,0,0,0
29,8600*****************202100003503,01.10.2021,16.11.2021,0,71883000,18210803010010000110,0,600.0,0,0,0
30,8600*****************202100003503,01.10.2021,16.11.2021,0,71883000,18211301020010000130,0,200.0,0,0,0
31,8600*****************202100003503,01.10.2021,16.11.2021,0,71884000,18210803010010000110,0,563.52,0,0,0
32,8600*****************202100003504,01.10.2021,16.11.2021,0,71876000,18210807010010000110,0,160.0,0,0,0
33,8600*****************202100003505,01.10.2021,16.11.2021,47,71871000,18210602010020000110,0,0,0,0,2215.16
34,8600*****************202100003505,01.10.2021,16.11.2021,47,71871000,18210502020020000110,0,0,0,0,258.06
35,8600*****************202100003505,01.10.2021,16.11.2021,47,71871000,18210606032040000110,0,0,0,0,149.13
36,8600*****************202100003505,01.10.2021,16.11.2021,47,71871000,18210502010020000110,163986.58,153887.76,0,19320.13,10107.29
