,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000049,01.10.2021,16.11.2021,0,71873000,18210601020040000110,30052.94,7966363.53,1820310.69,12119308.72,9447741.68
1,8600*****************202100000049,01.10.2021,16.11.2021,0,71873000,18210102020010000110,-6552.0,43.97,1.0,0,18434.0
2,8600*****************202100000049,01.10.2021,16.11.2021,0,71873000,18210704010010000110,0,300.0,0,0,740.0
3,8600*****************202100000049,01.10.2021,16.11.2021,0,71873000,18210102080010000110,0,26250.0,0,0,26250.0
4,8600*****************202100000049,01.10.2021,16.11.2021,0,71873000,18210604012020000110,638371.25,20377508.38,872496.07,17822807.8,11734288.97
