,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202200000058,01.01.2022,17.02.2022,0,71887000,18210102030010000110,0,0,0,0,0
1,8600*****************202200000059,01.01.2022,17.02.2022,0,71800000,18210506000010000110,565.34,0,0,8017.16,1458.0
2,8600*****************202200000059,01.01.2022,17.02.2022,0,71811415,18210601030100000110,0,0,0,0,2306.39
3,8600*****************202200000059,01.01.2022,17.02.2022,0,71811415,18210502020020000110,0,0,0,0,22.6
4,8600*****************202200000059,01.01.2022,17.02.2022,0,71811415,18210604012020000110,13.23,0,0,2834.93,8826.56
5,8600*****************202200000059,01.01.2022,17.02.2022,0,71811415,18210606043100000110,1.01,0,0,369.33,5729.05
6,8600*****************202200000059,01.01.2022,17.02.2022,0,71811406,18210601030100000110,0,0,0,0,6237.11
7,8600*****************202200000059,01.01.2022,17.02.2022,0,71811406,18210102010010000110,0,0,0,0,4333.0
8,8600*****************202200000059,01.01.2022,17.02.2022,0,71811406,18210604012020000110,0,0,0,0,8954.3
9,8600*****************202200000059,01.01.2022,17.02.2022,0,71811420,18210601030100000110,3.75,0,0,2666.48,181.29
10,8600*****************202200000059,01.01.2022,17.02.2022,0,71811420,18210102010010000110,0,0,0,0,74748.0
11,8600*****************202200000059,01.01.2022,17.02.2022,0,71811420,18210102030010000110,0,0,0,0,167139.0
12,8600*****************202200000059,01.01.2022,17.02.2022,0,71811420,18210604012020000110,79.62,0,0,9652.4,35870.72
13,8600*****************202200000059,01.01.2022,17.02.2022,0,71811420,18210606043100000110,0,0,0,0,9.75
14,8600*****************202200000059,01.01.2022,17.02.2022,0,71811419,18210601030100000110,0,0,0,0,79.0
15,8600*****************202200000059,01.01.2022,17.02.2022,0,71811419,18210604012020000110,0,0,0,879.58,10992.28
16,8600*****************202200000059,01.01.2022,17.02.2022,0,71811419,18210606043100000110,0,0,0,0,128.07
17,8600*****************202200000059,01.01.2022,17.02.2022,0,71811412,18210601030100000110,0,0,0,0.15,3604.74
18,8600*****************202200000059,01.01.2022,17.02.2022,0,71811412,18210604012020000110,0,0,0,2.97,3495.58
19,8600*****************202200000059,01.01.2022,17.02.2022,0,71811412,18210606043100000110,0,0,0,0,90.45
20,8600*****************202200000059,01.01.2022,17.02.2022,0,71811410,18210601030100000110,0,0,0,0,3561.15
21,8600*****************202200000059,01.01.2022,17.02.2022,0,71811410,18210501050010000110,0,0,0,0,14.97
22,8600*****************202200000059,01.01.2022,17.02.2022,0,71811410,18210604012020000110,0,0,0,0.17,15980.41
23,8600*****************202200000059,01.01.2022,17.02.2022,0,71811410,18210606043100000110,0,0,0,0,1670.4
24,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210102010010000110,0,0,0,0,173287.75
25,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210601030130000110,-97.53,889.62,0,3919.95,62049.73
26,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210502010020000110,0,0,0,0,2467.15
27,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210102030010000110,0,0,0,0,77207.77
28,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210904040010000110,0,0,0,0,2.96
29,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210502020020000110,0,0,0,0,102.48
30,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210606043130000110,126.89,0,0,5753.86,20991.08
31,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210501011010000110,0,0,0,0,3164.18
32,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210604012020000110,-258.34,0,0,13356.6,73892.87
33,8600*****************202200000059,01.01.2022,17.02.2022,0,71811151,18210102020010000110,0,0,0,0,52.0
34,8600*****************202200000059,01.01.2022,17.02.2022,0,71811000,18210102010010000110,0,0,0,0,34596.0
35,8600*****************202200000059,01.01.2022,17.02.2022,0,71811000,18211610129010000140,0,0,0,0,300.0
36,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210606043100000110,0,0,0,55.78,3503.98
37,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210604012020000110,0,0,0,0,11107.7
38,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210502020020000110,0,0,0,0,754.43
39,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210102030010000110,0,0,0,0,1.0
40,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210502010020000110,0,0,0,0,3002.0
41,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210102010010000110,0,0,0,0,6763.0
42,8600*****************202200000059,01.01.2022,17.02.2022,0,71812420,18210601030100000110,0,0,0,37.44,28090.63
43,8600*****************202200000059,01.01.2022,17.02.2022,0,71812418,18210606043100000110,0,0,0,0,292.15
44,8600*****************202200000059,01.01.2022,17.02.2022,0,71812418,18210604012020000110,0,0,0,766.48,5508.59
45,8600*****************202200000059,01.01.2022,17.02.2022,0,71812418,18210904053100000110,0,0,0,0,250.5
46,8600*****************202200000059,01.01.2022,17.02.2022,0,71812418,18210102030010000110,0,0,0,0,6500.0
47,8600*****************202200000059,01.01.2022,17.02.2022,0,71812418,18210601030100000110,0,0,0,0,4147.34
48,8600*****************202200000059,01.01.2022,17.02.2022,0,71812437,18210606043100000110,0,0,0,0,281.55
