,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210601030130000110,54877.62,1412408.21,150428.78,1173431.07,1339151.6
1,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210503020010000110,0,0,0,0,4181.67
2,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210704030010000110,14250.17,42385.0,0,4.17,30006.24
3,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210501021010000110,1579437.99,2153407.49,1548829.31,63417.88,1831580.75
4,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210501050010000110,0,0,0,0,28747.77
5,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210604012020000110,128233.52,5787331.49,164822.12,4714225.17,4777966.88
6,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210502020020000110,0,0,0,0,154731.86
7,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210506000010000110,0,880.0,0,0,880.0
8,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18211610129010000140,0,300.0,300.0,0,0
9,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210501012010000110,0,0,0,1870.46,321088.07
10,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210102020010000110,53887.41,66297.33,58884.0,15567.64,548425.49
11,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210606043130000110,-89797.93,703376.34,36597.43,462681.96,651218.39
12,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210504020020000110,81221.54,82935.35,3699.0,2227.57,26227.0
13,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210704010010000110,0,3000.0,0,0,3000.0
14,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210102010010000110,-26307974.4,100628.18,28407407.54,5891.67,5508391.72
15,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210102030010000110,363297.86,451435.72,235368.36,912017.44,1352790.98
16,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210501022010000110,0,0,0,0,56245.5
17,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210501011010000110,6101536.85,4343652.85,197914.99,1804791.09,2672149.6
18,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210502010020000110,1469089.69,1109053.75,12420.94,462850.51,527438.71
19,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210904053130000110,0,0,20.92,0,46.67
20,8600*****************202100000025,01.11.2021,17.12.2021,0,71812151,18210503010010000110,1004.75,1467.31,0,1000.39,3553.02
21,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210601030130000110,22537.04,2470583.49,146562.16,620555.58,2332896.25
22,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210704030010000110,43513.12,84285.67,0,0.12,71553.69
23,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210503020010000110,0,0,0,0,2345.0
24,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210501021010000110,509884.14,1493767.05,0,164.08,1340775.64
25,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210604012020000110,57859.11,5809777.9,134072.9,2449315.32,4410260.56
26,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210502020020000110,0,0,0.04,151.95,129015.53
27,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210605000020000110,0,0,0,0,337500.0
28,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210102020010000110,134083.66,737985.79,154728.0,178667.64,1223794.52
29,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210501012010000110,0,991.0,0,1.27,15825.59
30,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210606043130000110,-7242.7,184722.25,60524.52,53638.98,223885.46
31,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210504020020000110,-7267.86,44703.0,0,323.14,52326.23
32,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210102010010000110,-6332582.9,-1131661.25,14831845.24,23494.45,2064258.86
33,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210102030010000110,360050.97,551886.14,165791.06,635317.08,1118328.6
34,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210501022010000110,0,0,0,0,25181.72
35,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210501011010000110,5919446.64,8325350.23,95797.2,106779.6,5422387.59
36,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210502010020000110,1162641.38,972222.62,583.91,65704.06,149077.21
37,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210904053130000110,0,0,621.45,0,2810.6
38,8600*****************202100000025,01.11.2021,17.12.2021,0,71812154,18210503010010000110,182504.97,125899.7,0,55332.48,14942.58
39,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210503020010000110,0,0,0,0,2.71
40,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210704030010000110,175.0,405.68,0,0,6602.74
41,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210501021010000110,165576.35,448683.4,17185.13,2580.09,952531.79
42,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210501050010000110,0,0,0,0,6.06
43,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210604012020000110,-70135.27,1882787.54,45481.34,340240.86,1395324.87
44,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210502020020000110,0,0,0,41.77,14731.89
45,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210601030100000110,-34469.83,583979.33,71687.64,138760.36,646318.49
46,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210102020010000110,454663.35,461841.32,0,200354.35,90542.71
47,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210501012010000110,0,0,0,0,4046.0
48,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210504020020000110,10.26,7730.38,0,124.93,0
49,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210102010010000110,-3639084.0,146510.0,4057986.9,0,866193.62
50,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210102030010000110,692620.36,707516.92,32932.28,56949.97,275369.15
51,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210606043100000110,1111.71,143683.48,16468.02,26794.62,129809.57
52,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210501011010000110,1167876.29,1369546.06,315362.87,37650.98,561001.0
53,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210502010020000110,228489.77,57945.13,13921.88,3523.18,46122.68
54,8600*****************202100000025,01.11.2021,17.12.2021,0,71812420,18210503010010000110,0,0,0,0,1791.83
55,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210704030010000110,12081.07,685.0,0,11990.07,57625.91
56,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210501021010000110,0,0,0,331.56,0
57,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210502020020000110,0,5218.43,3277.67,30983.22,419838.3
58,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210604012020000110,-7140.67,77594.94,1061.46,11158.85,36466.36
59,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18211610129010000140,0,8538.58,237.63,17099.99,3104.81
60,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18211610123010000140,4000.0,0,0,8000.0,0
61,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210605000020000110,0,0,0,0,45000.0
62,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210102020010000110,1468.15,0,0,2.09,414673.97
63,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210504020020000110,4977471.89,3435827.43,128554.07,151108.45,1286715.21
64,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210704010010000110,0,0,0,0,440.0
65,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210102010010000110,-42921.97,19464.46,26270.02,115834.56,145313.57
66,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210102030010000110,0,0.07,47039.05,593.66,284984.51
67,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210701020010000110,0,0,0,0,2.51
68,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210601030050000110,3.55,137.13,0,0,0
69,8600*****************202100000025,01.11.2021,17.12.2021,0,71812000,18210501011010000110,0,0,0,0,29.79
70,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210501021010000110,39331.44,79471.0,0,0,41838.62
71,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210502020020000110,0,0,0,0,35350.07
72,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210604012020000110,-27513.55,1468802.18,40054.14,81218.73,1435202.76
73,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210601030100000110,1381.61,249894.26,12461.61,56840.18,245088.55
74,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210102020010000110,498628.04,498144.0,0,484.04,0
75,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210504020020000110,336.49,0,0,336.49,0
76,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210102010010000110,-4576857.24,62243.42,9152369.12,27650.18,3248659.29
77,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210102030010000110,88377.86,118501.96,31653.32,175256.83,286248.98
78,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210501022010000110,0,0,0,0,43198.0
79,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210606043100000110,245.74,14086.13,29413.13,2869.83,15266.17
80,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210904053100000110,0,0,0,0,250.5
81,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210501011010000110,313000.59,-4768.0,6.11,109105.0,1193.89
82,8600*****************202100000025,01.11.2021,17.12.2021,0,71812418,18210502010020000110,83806.96,78407.21,843.03,557.64,29183.11
83,8600*****************202100000025,01.11.2021,17.12.2021,0,71812424,18210501021010000110,70655.0,95179.88,0,0,24191.0
84,8600*****************202100000025,01.11.2021,17.12.2021,0,71812424,18210501050010000110,0,0,0,0,10588.0
