,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000005,01.08.2021,25.09.2021,0,71878000,18210803010010000110,0,2590095.76,0,0,0
1,8600*****************202100000005,01.08.2021,25.09.2021,0,71878000,18210802020010000110,0,532.9,0,0,0
2,8600*****************202100000005,01.08.2021,25.09.2021,0,71878000,18210102040010000110,0,7683468.0,0,0,0
3,8600*****************202100000005,01.08.2021,25.09.2021,0,71878000,18211301020010000130,0,14200.0,0,0,0
4,8600*****************202100000005,01.08.2021,25.09.2021,0,71878000,18210807310010000110,0,300.0,0,0,0
5,8600*****************202100000005,01.08.2021,25.09.2021,0,71878500,18210102040010000110,0,10120.0,0,0,0
6,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18210102040010000110,0,18585130.0,0,0,0
7,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18211301020010000130,0,19550.0,0,0,0
8,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18210807310010000110,0,28000.0,0,0,0
9,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18210803010010000110,0,5459921.09,0,0,0
10,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18211301190010000130,0,100.0,0,0,0
11,8600*****************202100000005,01.08.2021,25.09.2021,0,71879000,18210807010010000110,0,35840.0,0,0,0
12,8600*****************202100000005,01.08.2021,25.09.2021,0,71879008,18210807010010000110,0,800.0,0,0,0
13,8600*****************202100000005,01.08.2021,25.09.2021,0,71883000,18211301020010000130,0,27400.0,0,0,0
14,8600*****************202100000005,01.08.2021,25.09.2021,0,71883000,18210807010010000110,0,6100.0,0,0,0
15,8600*****************202100000005,01.08.2021,25.09.2021,0,71883000,18210803010010000110,0,4400768.94,0,0,0
16,8600*****************202100000005,01.08.2021,25.09.2021,0,71883000,18210102040010000110,0,7215371.0,0,0,0
17,8600*****************202100000005,01.08.2021,25.09.2021,0,71883000,18210807310010000110,0,1731052.0,0,0,0
18,8600*****************202100000005,01.08.2021,25.09.2021,0,71884000,18210102040010000110,0,40720.0,0,0,0
19,8600*****************202100000005,01.08.2021,25.09.2021,0,71884000,18210803010010000110,0,687146.53,0,0,0
20,8600*****************202100000005,01.08.2021,25.09.2021,0,71884000,18210807010010000110,0,800.0,0,0,0
21,8600*****************202100000005,01.08.2021,25.09.2021,0,71885000,18211301020010000130,0,800.0,0,0,0
22,8600*****************202100000005,01.08.2021,25.09.2021,0,71885000,18210807010010000110,0,9800.0,0,0,0
23,8600*****************202100000005,01.08.2021,25.09.2021,0,71885000,18210803010010000110,0,3765867.55,0,0,0
24,8600*****************202100000005,01.08.2021,25.09.2021,0,71885000,18210102040010000110,0,3950288.0,0,0,0
25,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18210102040010000110,0,971494.0,0,0,0
26,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18211301020010000130,0,6800.0,0,0,0
27,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18210807310010000110,0,28300.0,0,0,0
28,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18210802020010000110,0,1200.0,0,0,0
29,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18210803010010000110,0,2918954.63,0,0,0
30,8600*****************202100000005,01.08.2021,25.09.2021,0,71887000,18210807010010000110,0,13601.0,0,0,0
31,8600*****************202100000005,01.08.2021,25.09.2021,0,71887100,18210803010010000110,0,750.0,0,0,0
32,8600*****************202100000006,01.08.2021,25.09.2021,0,71821000,18210803010010000110,0,43.66,0,0,0
33,8600*****************202100000006,01.08.2021,25.09.2021,0,71824104,18210803010010000110,0,300.0,0,0,0
34,8600*****************202100000006,01.08.2021,25.09.2021,0,71871000,18210803010010000110,0,1200.0,0,0,0
35,8600*****************202100000006,01.08.2021,25.09.2021,0,71871000,18211301190010000130,0,100.0,0,0,0
36,8600*****************202100000006,01.08.2021,25.09.2021,0,71873000,18210803010010000110,0,952.66,0,0,0
37,8600*****************202100000006,01.08.2021,25.09.2021,0,71874000,18211301020010000130,0,400.0,0,0,0
38,8600*****************202100000006,01.08.2021,25.09.2021,0,71874000,18210803010010000110,0,650.0,0,0,0
39,8600*****************202100000006,01.08.2021,25.09.2021,0,71875000,18210803010010000110,0,2728.0,0,0,0
40,8600*****************202100000006,01.08.2021,25.09.2021,0,71875000,18210807310010000110,0,300.0,0,0,0
41,8600*****************202100000006,01.08.2021,25.09.2021,0,71876000,18211301020010000130,0,600.0,0,0,0
42,8600*****************202100000006,01.08.2021,25.09.2021,0,71876000,18210803010010000110,0,2300.0,0,0,0
43,8600*****************202100000006,01.08.2021,25.09.2021,0,71877000,18210803010010000110,0,765.0,0,0,0
44,8600*****************202100000006,01.08.2021,25.09.2021,0,71878000,18210803010010000110,0,200.0,0,0,0
45,8600*****************202100000006,01.08.2021,25.09.2021,0,71879000,18210803010010000110,0,4612.09,0,0,0
46,8600*****************202100000006,01.08.2021,25.09.2021,0,71879000,18210807310010000110,0,300.0,0,0,0
47,8600*****************202100000006,01.08.2021,25.09.2021,0,71887000,18210803010010000110,0,10820.95,0,0,0
48,8600*****************202100000007,01.08.2021,25.09.2021,0,71812151,18210803010010000110,0,317.36,0,0,0
49,8600*****************202100000007,01.08.2021,25.09.2021,0,71819000,18210102040010000110,0,20240.0,0,0,0
50,8600*****************202100000007,01.08.2021,25.09.2021,0,71819000,18210803010010000110,0,18.45,0,0,0
51,8600*****************202100000007,01.08.2021,25.09.2021,0,71819153,18210803010010000110,0,208.0,0,0,0
52,8600*****************202100000007,01.08.2021,25.09.2021,0,71819427,18210803010010000110,0,763.95,0,0,0
53,8600*****************202100000007,01.08.2021,25.09.2021,0,71821151,18210803010010000110,0,300.0,0,0,0
54,8600*****************202100000007,01.08.2021,25.09.2021,0,71824104,18210803010010000110,0,1021.86,0,0,0
55,8600*****************202100000007,01.08.2021,25.09.2021,0,71826000,18210803010010000110,0,0.05,0,0,0
56,8600*****************202100000007,01.08.2021,25.09.2021,0,71826000,18210807310010000110,0,300.0,0,0,0
57,8600*****************202100000007,01.08.2021,25.09.2021,0,71826000,18210102040010000110,0,81.24,0,0,0
58,8600*****************202100000007,01.08.2021,25.09.2021,0,71871000,18210807310010000110,0,440.0,0,0,0
59,8600*****************202100000007,01.08.2021,25.09.2021,0,71872000,18210803010010000110,0,181.66,0,0,0
60,8600*****************202100000007,01.08.2021,25.09.2021,0,71873000,18210803010010000110,0,611.77,0,0,0
61,8600*****************202100000007,01.08.2021,25.09.2021,0,71875000,18210803010010000110,0,13471.64,0,0,0
62,8600*****************202100000007,01.08.2021,25.09.2021,0,71876000,18210803010010000110,0,9389.13,0,0,0
63,8600*****************202100000007,01.08.2021,25.09.2021,0,71878000,18210803010010000110,0,200.0,0,0,0
64,8600*****************202100000007,01.08.2021,25.09.2021,0,71879000,18210803010010000110,0,74.25,0,0,0
65,8600*****************202100000007,01.08.2021,25.09.2021,0,71885000,18210803010010000110,0,10025.0,0,0,0
66,8600*****************202100000007,01.08.2021,25.09.2021,0,71887000,18210803010010000110,0,1637.09,0,0,0
67,8600*****************202100000008,01.08.2021,25.09.2021,0,71811151,18210101012020000110,0,0,0,5167056.02,0.07
68,8600*****************202100000008,01.08.2021,25.09.2021,0,71811151,18210604011020000110,0,0,0,0,0.2
69,8600*****************202100000008,01.08.2021,25.09.2021,0,71811151,18210501021010000110,0,0,0,0,74246.42
70,8600*****************202100000008,01.08.2021,25.09.2021,0,71812154,18210602010020000110,0,0,0,0,1905.0
71,8600*****************202100000008,01.08.2021,25.09.2021,0,71812424,18210101012020000110,0.99,0,0,0,0
72,8600*****************202100000008,01.08.2021,25.09.2021,0,71812437,18210101012020000110,0,0,0,0,267.71
73,8600*****************202100000008,01.08.2021,25.09.2021,0,71812151,18210101012020000110,3.61,0,0,0,4196.25
74,8600*****************202100000008,01.08.2021,25.09.2021,0,71812420,18210101012020000110,0,0,0,100.0,9043.86
75,8600*****************202100000008,01.08.2021,25.09.2021,0,71812000,18211202030010000120,0,0,0,0,19.0
76,8600*****************202100000008,01.08.2021,25.09.2021,0,71818405,18210503020010000110,0,0,0,0,4479.18
77,8600*****************202100000008,01.08.2021,25.09.2021,0,71818000,18210101012020000110,0,0,0,0,17870.65
78,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210907033050000110,0,0,0,0,0.12
79,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210604011020000110,1000.0,0,0,1619.64,48.25
80,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210602010020000110,0,0,0,0,12113.52
81,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210606033050000110,561.72,0,0,25971.56,0
82,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210901030050000110,0,3.46,0,0,363070.81
83,8600*****************202100000008,01.08.2021,25.09.2021,0,71819000,18210101012020000110,0,0,0,0,34.13
84,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210602010020000110,0,0,0,0,203.0
85,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210501021010000110,0,0,0,0,150447.95
86,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210604011020000110,1602.34,0,0,1227.34,11863.03
87,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210501012010000110,0,0,0,0,130.29
88,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210501011010000110,0,0,0,0,18868.08
89,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210605000020000110,0,0,0,0,991636.74
90,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210101012020000110,88.05,27.72,0,5365.22,6545.94
91,8600*****************202100000008,01.08.2021,25.09.2021,0,71819153,18210501022010000110,0,0,0,0,6696.4
