,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000033,01.08.2021,25.09.2021,0,71821156,18210102010010000110,-4721489.62,202984.71,4163259.45,20830.78,2785159.43
1,8600*****************202100000033,01.08.2021,25.09.2021,0,71821156,18210102030010000110,585534.75,313787.73,352.85,549452.96,131865.6
2,8600*****************202100000033,01.08.2021,25.09.2021,0,71821156,18210102020010000110,0,33051.0,0,0.01,33051.0
3,8600*****************202100000033,01.08.2021,25.09.2021,0,71821404,18210102010010000110,-5168347.38,32257.04,4738411.44,90839.11,2671294.69
4,8600*****************202100000033,01.08.2021,25.09.2021,0,71821404,18210904040010000110,0,0,0,0,0.04
5,8600*****************202100000033,01.08.2021,25.09.2021,0,71821404,18210102030010000110,142696.8,211793.97,1318.68,266618.76,14588.56
6,8600*****************202100000033,01.08.2021,25.09.2021,0,71821404,18210102020010000110,-57975.32,0,0,0,0
7,8600*****************202100000033,01.08.2021,25.09.2021,0,71821000,18210102010010000110,-7661395.03,0,6686235.05,8984.78,3621297.35
8,8600*****************202100000033,01.08.2021,25.09.2021,0,71821000,18210102030010000110,261402.96,246205.0,360.0,168464.04,133155.48
9,8600*****************202100000033,01.08.2021,25.09.2021,0,71821157,18210102010010000110,-5199159.63,33696.0,3718990.84,5977.23,3493957.18
10,8600*****************202100000033,01.08.2021,25.09.2021,0,71821157,18210102030010000110,139471.48,387518.1,702.17,197274.11,178807.15
11,8600*****************202100000033,01.08.2021,25.09.2021,0,71821157,18210102020010000110,-29678.0,0,29678.0,0,0
12,8600*****************202100000033,01.08.2021,25.09.2021,0,71821157,18210501011010000110,0,-8112.0,0,0,0
13,8600*****************202100000033,01.08.2021,25.09.2021,0,71821416,18210102010010000110,-276063.02,101.82,237701.21,24691.46,455278.39
14,8600*****************202100000033,01.08.2021,25.09.2021,0,71821416,18210102030010000110,2544.88,15826.84,947.18,22583.44,7843.59
