,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210102010010000110,-233344828.59,2150775.13,184302558.98,280408.56,99398348.15
1,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210904040010000110,0,0,2505.98,0,69860.55
2,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18211610123010000140,0,0,0,11802.44,5000.0
3,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210606042040000110,-315517.55,1980423.09,229539.95,5491856.2,2336855.05
4,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210601020040000110,-744039.47,5581280.38,535354.63,9310672.02,4724633.78
5,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210102030010000110,133706.22,167665.87,1094.0,529648.6,1053365.89
6,8600*****************202100000073,01.08.2021,25.09.2021,0,71879000,18210904052040000110,0,0,0,0,1114.25
