,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000079,01.09.2021,19.10.2021,0,71879000,18210102010010000110,-238454434.87,2329930.06,199342309.9,642771.53,88578310.6
1,8600*****************202100000079,01.09.2021,19.10.2021,0,71879000,18211610123010000140,0,0,0,17802.44,5000.0
2,8600*****************202100000079,01.09.2021,19.10.2021,0,71879000,18210102030010000110,24478819.72,22088585.0,291695.02,12967381.87,3207322.01
3,8600*****************202100000079,01.09.2021,19.10.2021,0,71879000,18210501011010000110,0,3419.16,0,0,3419.16
4,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210102030010000110,37479696.08,39702486.06,1056552.16,3782028.46,5318685.91
5,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210102010010000110,-353802622.45,4792880.16,351875998.51,1821871.31,162750820.76
6,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18211610123010000140,0,133.52,0,113255.68,0
7,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210904020020000110,0,0,0,0,61.35
8,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210502010020000110,0,-94.63,0,0,0
9,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210503010010000110,0,0,300.0,0,0
10,8600*****************202100000079,01.09.2021,19.10.2021,0,71883000,18210606042040000110,75889.03,1704376.07,207145.62,1614113.6,1032720.43
