,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18210601020040000110,-271101.42,3062664.71,257748.43,14854521.46,6983610.08
1,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18210606042040000110,53269.59,1611026.89,71353.44,3636817.35,699358.73
2,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18210102030010000110,419357.0,5116167.3,239202.43,5473530.15,8741283.56
3,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18210102020010000110,0,13910.97,1.0,0,25749.0
4,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18210604012020000110,180591.1,3706238.1,64258.98,13161540.94,1121845.74
5,8600*****************202100000043,01.06.2021,16.07.2021,0,71873000,18211610129010000140,0,4201.93,5000.0,24550.0,11506.24
