,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18210604012020000110,35197.77,2925734.45,139574.1,23969821.66,3616271.04
1,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18211610129010000140,-3400.0,32358.09,8320.36,293159.98,326370.18
2,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18210504010020000110,0,31916.0,0,0,84472.0
3,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18210502010020000110,0,8426.0,0,0,8426.0
4,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18210506000010000110,0,2050.0,0,0,2050.0
5,8600*****************202100000052,01.03.2021,20.04.2021,0,71875000,18210704010010000110,0,0,0,0,300.0
6,8600*****************202100000052,01.03.2021,20.04.2021,0,71876000,18210704010010000110,0,0,0,0,740.0
7,8600*****************202100000052,01.03.2021,20.04.2021,0,71876000,18210604012020000110,448151.51,14798946.35,254078.63,80947711.42,7167189.71
8,8600*****************202100000052,01.03.2021,20.04.2021,0,71876000,18211610129010000140,0,300.0,0,600.0,1000.0
