,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
0,8600*****************202100000031,01.03.2021,20.04.2021,0,71826000,18210102010010000110,-179404086.28,525644.46,16827461.98,2639889.2,257352178.7
1,8600*****************202100000031,01.03.2021,20.04.2021,0,71826000,18210601030050000110,-156.92,23659.11,0,108451.17,3449.58
2,8600*****************202100000031,01.03.2021,20.04.2021,0,71826000,18211610122010000140,0,0,0,5433.47,0
3,8600*****************202100000031,01.03.2021,20.04.2021,0,71826000,18210102030010000110,25134.26,105284.72,40562.55,1591576.7,2017195.04
4,8600*****************202100000031,01.03.2021,20.04.2021,0,71826000,18210102020010000110,-133621.0,0,0,0,133621.0
5,8600*****************202100000031,01.03.2021,20.04.2021,0,71826105,18210102010010000110,-90443101.26,308659.96,8286008.7,290797.49,129019689.59
6,8600*****************202100000031,01.03.2021,20.04.2021,0,71826105,18210102030010000110,288276.84,369047.33,31554.52,7367273.62,1124953.49
7,8600*****************202100000031,01.03.2021,20.04.2021,0,71826105,18210102020010000110,135442.0,0,0,0,960.0
8,8600*****************202100000031,01.03.2021,20.04.2021,0,71826105,18210704010010000110,0,0,0,0,600.0
9,8600*****************202100000031,01.03.2021,20.04.2021,0,71826165,18210102010010000110,-47102560.11,6575.38,4042955.36,505279.59,67607916.17
10,8600*****************202100000031,01.03.2021,20.04.2021,0,71826165,18210102030010000110,-50066.33,398248.47,234.35,1545892.38,1466565.49
11,8600*****************202100000031,01.03.2021,20.04.2021,0,71826450,18210102010010000110,-2653062.21,0,470192.0,53224.54,3919619.75
12,8600*****************202100000031,01.03.2021,20.04.2021,0,71826450,18210102030010000110,8774.16,92063.22,0,1268914.28,48215.09
13,8600*****************202100000031,01.03.2021,20.04.2021,0,71826450,18210601030100000110,-6714.43,44624.34,0,372904.21,80488.06
14,8600*****************202100000031,01.03.2021,20.04.2021,0,71826450,18210606043100000110,2054.02,5223.96,1.01,218811.56,6268.62
15,8600*****************202100000031,01.03.2021,20.04.2021,0,71826448,18210102010010000110,-2828111.0,100.0,15151.0,3107.79,4423488.34
16,8600*****************202100000031,01.03.2021,20.04.2021,0,71826448,18210102030010000110,1944.94,74161.13,0,124396.67,109249.04
17,8600*****************202100000031,01.03.2021,20.04.2021,0,71826448,18210606043100000110,238.38,2432.67,0,50102.46,8855.21
18,8600*****************202100000031,01.03.2021,20.04.2021,0,71826448,18210601030100000110,3162.24,16335.57,17516.98,292769.71,74461.46
19,8600*****************202100000031,01.03.2021,20.04.2021,0,71826416,18210102010010000110,-1536169.37,23361.94,77817.0,23193.1,2254309.0
20,8600*****************202100000031,01.03.2021,20.04.2021,0,71826416,18210102030010000110,1431.77,88.0,3.63,135380.79,68523.76
21,8600*****************202100000031,01.03.2021,20.04.2021,0,71826416,18210606043100000110,184.87,2034.83,0.12,23880.68,24330.3
22,8600*****************202100000031,01.03.2021,20.04.2021,0,71826416,18210601030100000110,1684.31,69353.67,1557.26,185087.26,101000.46
23,8600*****************202100000031,01.03.2021,20.04.2021,0,71826407,18210102010010000110,-21051516.67,0,1138918.34,48143.02,27215909.49
24,8600*****************202100000031,01.03.2021,20.04.2021,0,71826407,18210102030010000110,-14639.55,54641.73,18754.06,1763816.98,407219.75
25,8600*****************202100000031,01.03.2021,20.04.2021,0,71826407,18210102020010000110,0,0,0,0,250.0
26,8600*****************202100000031,01.03.2021,20.04.2021,0,71826407,18210606043100000110,12632.22,295877.55,66114.54,1120295.14,126306.33
